vibration_mm_s,temperature_c,pressure_bar,rotational_speed_rpm,oil_viscosity_cst,current_draw_amps,humidity_pct,age_days,maintenance_lag_days,failure_within_7days
2.947,60.34,4.942,1488.4,48.16,9.658,43.2,125,127,0
0.476,57.31,5.526,1587.3,47.37,14.506,52.1,1709,306,0
2.263,78.67,4.153,1560.9,45.51,9.925,62.1,1444,61,0
2.693,71.16,4.45,1541.9,48.48,15.708,55.0,1344,304,0
1.579,77.02,4.364,1196.6,32.91,6.487,75.2,675,178,0
2.809,74.82,3.523,1530.0,45.56,14.845,77.0,715,27,0
2.336,65.24,4.345,1334.4,39.78,12.974,38.2,1506,239,0
3.904,74.55,4.941,1564.6,50.81,12.237,72.6,667,231,1
3.758,62.67,4.77,1647.4,44.26,11.649,54.1,1348,152,1
2.127,88.91,4.81,1407.4,45.15,15.781,52.7,913,332,0
2.379,61.44,4.312,1473.8,37.47,13.414,69.2,395,6,0
2.441,73.04,4.172,1440.1,50.08,10.194,34.7,773,64,0
2.139,64.58,5.135,1623.5,48.14,8.562,74.1,186,122,0
2.656,80.7,4.251,1509.5,47.78,12.355,63.5,466,35,0
1.893,71.69,4.647,1672.8,40.93,11.998,73.8,1081,237,0
1.596,69.81,4.582,1541.4,41.13,8.96,79.7,1753,72,0
2.998,83.53,5.231,1524.2,46.12,11.889,55.9,458,29,0
3.004,75.29,4.986,1506.8,41.53,10.852,34.7,1001,226,0
1.857,80.17,3.852,1581.8,47.17,12.019,38.3,1232,302,0
3.216,65.19,3.906,1326.2,34.2,13.452,46.2,1738,346,0
1.995,60.95,4.789,1508.5,42.56,14.985,35.2,74,284,0
2.703,76.07,4.468,1493.0,53.98,13.818,70.8,1508,4,0
3.156,71.81,4.272,1572.5,47.2,10.557,44.8,1109,64,0
2.473,81.26,5.008,1481.2,45.83,12.738,78.8,632,234,0
2.864,74.2,4.594,1396.1,54.93,12.126,65.1,1038,114,0
2.087,77.05,4.526,1500.7,33.32,9.336,38.7,840,318,0
2.343,58.77,4.89,1391.7,40.92,12.796,53.8,1665,245,0
2.335,93.88,4.312,1307.5,42.99,15.713,53.3,912,348,1
1.903,73.36,5.284,1572.7,49.29,12.065,54.6,794,16,0
2.359,81.98,4.106,1557.9,49.38,8.812,56.8,49,306,0
1.261,66.64,4.828,1546.7,40.67,12.061,31.6,1450,36,0
2.107,78.08,5.217,1630.3,49.99,9.573,64.3,966,343,0
2.272,61.97,3.811,1433.5,42.98,13.727,54.4,359,218,0
2.295,79.52,4.328,1356.9,51.06,13.05,69.5,242,136,0
2.307,71.44,5.071,1493.0,39.84,11.658,70.8,1077,245,0
2.451,75.29,5.079,1465.2,44.38,11.338,41.5,1801,37,0
2.884,81.98,4.414,1415.8,42.55,11.576,32.4,1093,250,0
3.2,62.67,4.133,1492.0,50.28,12.017,65.2,1576,52,0
1.98,68.16,4.978,1438.8,42.39,10.456,78.9,1720,345,0
1.537,79.57,5.092,1316.4,44.79,9.224,52.3,1669,308,0
1.666,95.98,3.918,1455.9,47.53,14.277,43.0,56,202,0
2.11,73.62,3.898,1386.4,47.73,11.229,37.8,879,48,0
2.218,80.91,4.613,1523.2,49.43,12.334,44.4,1480,121,0
1.884,73.93,4.815,1434.4,46.06,12.571,46.4,255,325,0
1.463,94.42,4.35,1611.2,42.91,12.644,51.2,5,15,0
2.135,57.53,4.84,1660.4,43.25,9.652,62.8,1605,268,0
2.645,75.95,4.145,1567.9,45.13,8.648,43.7,1076,235,0
2.976,58.74,3.443,1344.9,46.25,10.823,32.5,329,120,0
2.054,49.93,4.288,1650.5,44.26,12.791,48.7,98,138,0
2.17,77.97,4.532,1657.6,45.1,10.544,72.8,1185,86,0
1.759,76.39,4.362,1501.9,37.41,11.29,54.9,1430,129,0
2.475,72.15,3.921,1632.3,48.34,16.255,78.2,981,251,0
1.821,73.94,3.592,1444.8,45.91,8.309,55.2,1003,349,0
2.959,105.98,4.243,1313.4,50.01,10.49,43.8,783,274,0
1.071,72.42,4.949,1424.0,45.0,15.793,39.7,577,359,0
2.212,80.1,5.128,1672.9,36.31,11.911,64.7,327,300,0
2.741,68.51,5.094,1350.9,43.21,10.588,56.8,243,46,0
2.647,77.95,4.092,1500.0,44.0,14.338,60.2,1528,78,0
4.654,72.62,3.923,1503.4,48.71,12.11,67.8,367,297,0
2.78,70.89,4.748,1448.7,34.65,11.303,66.3,774,363,0
1.697,93.19,4.818,1455.6,45.21,12.385,32.2,724,341,0
2.424,86.77,4.7,1507.2,47.57,10.684,70.1,1466,218,0
1.079,76.37,3.493,1443.8,41.69,9.965,56.6,1178,110,0
2.436,51.96,4.067,1357.8,45.37,11.773,49.6,234,226,0
1.834,71.39,4.485,1521.5,41.86,9.978,56.9,652,274,0
3.232,102.03,4.744,1607.3,41.35,12.021,60.6,333,255,0
2.06,72.69,4.884,1587.0,42.96,12.709,37.5,495,38,0
2.407,86.03,4.572,1419.0,41.45,13.706,50.9,1139,134,0
1.992,89.42,4.665,1374.9,48.42,14.256,46.8,369,294,0
3.891,77.19,4.542,1471.6,41.33,11.189,47.5,1357,97,1
2.243,66.58,4.843,1656.8,40.49,12.999,34.6,1154,33,0
3.966,50.65,4.656,1564.6,53.84,12.985,38.0,1202,67,1
3.151,81.84,4.533,1570.4,49.8,12.656,38.1,95,190,0
2.886,66.85,4.366,1589.0,35.69,11.041,48.7,1341,198,0
2.795,76.76,4.541,1542.1,41.18,9.944,74.7,907,47,0
2.815,62.5,4.742,1512.1,46.21,13.004,40.3,1125,258,0
0.958,72.35,4.634,1566.2,46.62,8.586,50.8,1220,212,0
2.277,75.34,4.69,1445.4,37.55,11.464,45.6,802,161,0
3.176,77.69,5.171,1358.6,50.79,6.893,69.4,208,112,0
2.461,63.85,4.633,1572.3,49.13,9.327,32.5,607,136,0
1.376,86.97,4.176,1623.8,47.41,10.246,39.8,473,316,0
2.458,69.03,4.942,1388.2,51.78,14.193,40.5,1639,11,0
3.863,58.26,3.817,1582.2,47.26,13.376,79.6,1032,358,1
3.498,73.91,3.959,1668.1,47.24,10.892,58.5,136,237,0
2.45,75.34,4.668,1499.8,52.79,13.459,36.9,610,283,0
3.261,76.61,4.758,1418.2,50.51,13.775,43.6,911,175,0
2.207,88.62,3.877,1512.3,40.79,11.679,38.4,261,224,0
1.137,72.64,4.309,1444.9,48.17,9.231,36.2,1171,74,0
1.76,73.8,4.197,1438.3,41.68,11.584,69.9,458,134,0
3.75,63.97,4.257,1543.3,47.52,11.804,54.8,1721,81,1
2.281,83.21,4.972,1339.6,47.38,9.535,61.6,1462,82,0
2.305,76.84,4.853,1355.6,38.08,12.734,46.6,1437,141,0
2.26,70.8,4.49,1501.9,44.39,12.56,57.7,1524,208,0
4.023,55.95,4.227,1497.8,46.33,12.89,42.9,232,214,0
3.801,89.44,3.825,1534.4,42.82,12.558,45.4,101,309,1
4.275,62.72,5.21,1687.5,46.57,13.46,62.6,147,254,0
2.373,69.09,4.796,1510.5,49.03,11.641,37.5,717,187,0
2.736,78.58,4.147,1559.8,44.85,12.404,60.9,507,246,0
1.287,63.03,4.86,1402.4,46.12,11.205,72.6,558,254,0
3.682,60.06,4.465,1576.8,51.92,10.831,36.0,104,322,1
1.566,53.76,4.356,1447.4,47.37,14.676,74.9,336,161,0
2.673,82.21,4.718,1507.1,46.0,7.912,34.0,446,344,0
1.622,69.55,4.129,1489.1,40.21,13.754,47.4,734,166,0
2.029,104.27,4.328,1603.3,48.36,10.759,60.5,444,77,0
1.83,65.06,4.561,1369.0,46.65,10.5,58.0,118,174,0
2.014,65.79,4.25,1271.7,51.42,12.523,34.8,1541,19,0
2.069,69.35,4.835,1478.7,45.23,9.021,69.9,929,95,0
2.061,77.43,5.435,1546.9,35.92,10.368,78.7,723,179,0
3.167,70.3,4.123,1515.2,36.5,10.302,39.1,567,94,0
1.616,81.12,3.667,1623.2,48.68,11.557,74.8,1555,70,0
2.676,65.21,3.499,1543.7,42.15,10.392,57.8,88,189,0
3.474,61.18,4.425,1443.6,47.18,15.202,76.8,1783,131,0
2.089,57.02,4.168,1267.5,45.57,15.594,38.8,1653,138,0
1.926,52.76,4.604,1476.3,44.17,7.956,69.6,476,274,0
2.316,69.82,4.566,1602.8,44.52,13.089,33.0,1706,101,0
3.444,71.99,3.698,1460.8,40.67,13.717,74.2,1509,282,0
2.655,68.69,3.593,1502.8,44.92,13.086,63.7,1686,28,0
2.075,87.43,4.648,1542.1,42.08,10.684,48.5,295,17,0
2.887,87.28,4.568,1398.5,43.14,11.512,39.5,720,243,0
1.618,71.65,4.287,1562.3,43.38,10.503,70.8,1405,174,0
3.045,57.06,3.671,1663.7,43.87,11.159,60.2,995,88,0
2.827,69.33,4.736,1482.7,49.61,9.58,48.0,1307,19,0
2.254,69.0,5.136,1387.1,44.35,11.77,52.2,844,325,0
1.829,68.43,4.639,1493.3,50.12,8.994,71.3,686,355,0
1.791,68.02,4.076,1277.6,52.69,11.6,46.9,639,17,0
2.928,68.47,4.522,1533.7,49.27,9.503,34.5,1180,37,0
3.483,71.13,3.817,1545.2,47.67,12.414,75.6,1204,88,0
1.99,68.64,5.029,1667.6,46.63,10.641,49.4,961,339,0
2.867,77.08,4.541,1480.6,49.33,12.581,47.4,935,149,0
0.83,78.6,3.616,1540.8,45.45,14.163,40.2,890,203,0
2.032,65.89,4.35,1413.9,49.92,15.179,74.9,914,232,0
2.475,87.71,4.732,1464.4,48.07,6.944,40.9,1111,103,0
1.772,65.2,4.333,1347.5,43.2,10.332,61.8,406,110,0
1.751,58.82,4.362,1480.5,49.48,11.394,74.0,1520,224,0
1.966,78.81,3.888,1469.5,45.46,12.921,31.7,1291,220,0
2.734,66.83,4.783,1529.9,44.47,8.699,71.4,1618,25,0
2.35,78.21,4.176,1437.6,42.62,10.036,50.5,1088,63,0
0.709,50.96,3.422,1508.3,45.83,12.261,62.9,119,253,0
0.803,88.92,4.314,1466.7,49.98,12.17,48.6,341,248,0
2.015,81.72,4.991,1466.9,49.44,12.755,64.8,313,223,0
2.866,60.0,4.307,1508.0,46.77,12.887,42.7,163,313,0
0.302,60.21,5.369,1504.1,48.0,12.677,31.1,1529,130,0
2.1,91.72,4.714,1576.1,51.36,12.387,77.4,293,29,0
2.079,67.63,4.669,1487.9,44.25,12.111,30.8,690,274,0
3.611,66.66,4.436,1465.0,39.42,13.33,71.2,1401,9,1
2.192,52.34,4.466,1481.9,51.51,7.521,38.5,1566,88,0
2.806,71.49,4.368,1428.5,42.35,15.089,49.6,1425,146,0
2.613,72.72,4.349,1464.0,41.55,7.591,71.1,673,126,0
0.796,82.15,4.765,1703.1,36.02,9.842,40.3,1424,185,0
3.115,61.01,4.032,1408.7,47.86,11.546,73.3,399,123,0
2.672,59.8,3.962,1472.1,36.89,13.345,54.9,909,106,0
2.907,79.51,3.938,1461.3,41.25,6.009,48.3,487,340,0
5.641,85.07,5.523,1475.3,47.94,11.944,63.1,1539,5,1
0.833,59.29,4.765,1466.9,48.61,13.585,47.1,1048,50,0
3.88,85.82,4.652,1527.9,41.74,13.989,47.4,1083,313,1
2.27,75.38,3.971,1329.0,44.33,10.605,66.7,749,135,0
2.73,85.92,4.812,1603.7,40.64,11.398,45.5,240,1,0
2.464,74.3,4.442,1563.3,42.26,10.768,40.0,311,17,0
2.161,49.78,4.607,1375.7,46.33,11.215,70.4,321,248,0
2.044,73.48,4.012,1273.1,42.49,9.936,70.3,672,184,0
2.764,85.6,4.58,1402.3,43.78,10.221,54.9,1505,221,0
1.286,66.06,4.288,1475.7,37.68,12.869,56.3,572,227,0
3.1,71.12,4.117,1758.0,50.66,12.263,64.8,1776,347,0
2.167,73.24,4.867,1554.3,47.55,12.983,55.5,414,193,0
1.596,46.0,3.731,1319.2,48.96,12.428,50.9,1346,311,0
2.14,91.71,4.782,1431.0,51.45,13.409,79.7,402,209,0
3.506,65.99,4.842,1494.7,40.87,13.756,37.4,59,298,1
2.072,80.06,4.06,1525.4,43.21,8.517,59.6,53,328,0
2.787,74.13,4.09,1368.5,35.53,10.291,74.3,1088,71,0
1.915,87.58,4.388,1486.5,60.7,11.537,64.4,633,116,0
3.106,79.06,4.641,1428.2,44.25,11.955,74.0,1143,263,0
3.048,72.65,4.424,1389.6,50.19,10.66,46.8,286,4,0
3.979,66.06,4.717,1526.0,38.81,13.824,43.6,18,268,1
2.36,82.98,5.381,1577.4,49.98,15.96,72.6,1029,6,0
3.035,56.27,4.246,1584.1,54.29,12.372,49.7,1416,20,0
2.578,81.46,3.642,1557.4,44.7,12.169,65.5,160,36,0
3.537,64.01,4.913,1450.3,39.95,13.699,37.4,142,172,0
1.925,87.52,5.342,1571.5,44.31,8.268,67.8,397,61,0
3.096,76.61,4.696,1530.9,33.87,12.057,57.4,1042,205,0
2.344,81.44,3.956,1513.4,44.81,13.958,43.4,580,100,0
2.449,75.82,4.438,1438.8,49.1,10.714,54.7,1138,118,0
2.573,57.48,3.941,1450.3,44.82,9.547,64.8,534,178,0
2.702,66.39,4.821,1507.4,43.58,11.628,30.6,1556,131,0
2.407,81.72,3.824,1744.0,47.64,11.879,61.9,911,341,0
2.672,76.67,4.35,1530.1,48.02,10.183,57.1,1799,74,0
3.762,86.81,3.998,1438.9,36.7,16.192,41.0,461,289,1
3.288,79.03,4.563,1416.8,45.44,11.043,67.6,1634,44,0
3.195,65.33,4.317,1450.8,57.18,9.693,45.2,1641,143,0
2.136,67.04,4.588,1717.7,38.32,11.813,43.8,286,136,0
1.789,76.03,4.511,1460.1,44.57,13.816,53.6,1029,207,0
3.264,51.86,4.007,1590.7,54.71,12.035,63.8,129,230,0
3.201,91.73,4.813,1462.4,50.52,12.971,76.4,956,271,0
3.678,79.42,4.476,1526.1,42.43,10.257,37.1,671,94,0
2.017,87.27,4.006,1579.2,46.03,14.975,49.8,1787,260,0
2.316,59.19,5.62,1442.8,44.99,13.123,33.3,499,126,0
1.188,87.45,4.738,1435.9,41.26,14.095,67.9,276,166,0
2.186,97.31,4.423,1665.9,44.63,12.73,52.4,1107,17,0
3.297,61.79,5.208,1598.5,43.6,13.65,65.3,1142,147,0
2.127,82.71,5.421,1579.1,45.56,10.254,46.1,29,246,0
3.012,75.01,4.427,1578.7,41.26,11.017,72.2,1005,129,0
2.348,59.56,4.674,1546.0,38.62,14.693,56.7,1382,295,0
2.759,79.93,4.006,1701.8,44.79,15.119,77.2,650,265,0
1.582,83.34,4.426,1504.4,53.58,9.706,33.9,1181,319,0
2.568,68.99,4.4,1557.7,45.41,12.499,55.7,31,41,0
0.107,86.66,4.592,1354.9,43.34,11.138,68.3,843,202,0
2.35,58.33,4.666,1417.5,48.77,10.606,60.0,1310,180,0
1.196,60.05,4.78,1379.9,44.21,12.57,31.2,1689,348,0
3.465,76.37,4.619,1627.4,54.34,14.282,78.6,336,180,0
3.122,75.25,3.895,1244.7,44.98,12.903,44.9,570,295,0
2.873,67.83,4.031,1459.8,48.5,11.361,42.5,313,143,0
3.717,83.1,4.227,1200.6,41.23,13.03,54.3,599,60,0
1.741,80.31,4.359,1416.9,47.52,11.28,57.1,1147,208,0
3.898,83.58,5.025,1450.9,46.38,12.824,68.3,1727,165,1
3.246,73.77,3.919,1638.5,44.72,14.793,49.7,865,299,0
2.311,81.03,4.321,1539.7,42.49,7.846,52.0,371,142,0
3.408,70.54,4.977,1416.7,41.81,13.595,56.7,805,350,0
1.615,95.54,4.35,1606.6,46.41,8.922,49.7,314,60,0
1.84,66.87,4.73,1501.8,48.14,14.457,75.7,28,262,0
2.013,96.05,4.43,1503.8,44.36,10.726,72.6,1179,123,0
2.077,75.35,4.628,1379.7,46.44,9.565,52.7,966,237,0
1.655,61.24,4.386,1401.0,44.81,13.391,30.0,1254,29,0
3.478,88.68,4.834,1417.5,45.49,12.728,75.0,1573,254,0
2.293,76.26,3.727,1504.6,44.0,10.002,36.2,1030,89,0
2.782,83.51,4.318,1507.8,45.09,9.494,42.2,473,138,0
2.044,87.24,4.648,1654.4,58.49,11.625,37.6,1342,361,0
1.044,78.38,4.767,1538.5,46.56,9.592,39.0,1249,347,0
2.716,69.08,5.246,1229.2,48.23,9.877,70.1,1057,206,0
0.97,84.76,4.304,1526.3,47.19,12.231,59.0,89,92,0
2.445,75.01,5.24,1355.0,43.69,10.068,77.8,1358,133,0
1.405,81.86,4.17,1403.4,51.47,12.853,41.6,40,203,0
4.09,53.46,5.164,1418.8,43.54,14.98,54.3,681,306,1
3.229,79.47,4.909,1433.7,50.28,11.703,78.9,375,335,0
2.585,68.61,4.043,1362.5,43.33,12.26,71.3,1322,109,0
3.511,91.53,4.654,1520.3,40.2,16.036,66.4,998,37,1
1.823,81.23,4.474,1358.9,46.83,9.625,39.4,393,21,0
2.935,77.4,4.813,1535.7,39.48,14.382,68.5,1042,224,0
2.66,79.86,4.388,1723.7,47.68,14.142,47.4,1551,345,0
2.711,65.02,4.346,1367.1,39.03,13.709,56.5,132,167,0
3.518,91.23,5.185,1471.5,43.4,14.583,60.5,290,134,1
3.086,94.91,4.451,1247.7,37.84,12.561,60.5,806,109,0
2.731,78.93,4.913,1469.9,59.12,10.834,66.3,209,223,0
1.176,90.9,4.387,1564.3,36.73,14.189,63.1,327,167,0
1.732,69.31,5.333,1572.1,45.05,14.266,33.4,992,106,0
2.402,67.03,4.161,1507.7,50.72,14.211,52.9,503,23,0
2.575,75.41,4.193,1588.9,50.18,12.089,63.2,279,296,0
1.596,79.35,5.262,1754.6,49.26,10.568,44.8,1406,306,0
4.429,71.06,4.278,1671.2,43.41,12.383,45.7,788,357,1
3.713,80.38,5.301,1447.7,51.76,13.884,36.2,1007,210,0
2.982,78.06,4.946,1354.9,49.57,14.049,50.9,952,170,0
2.558,65.02,4.423,1459.4,46.06,11.141,79.3,1333,68,0
2.33,80.19,3.593,1405.3,46.2,12.631,44.3,277,221,0
1.738,83.64,4.49,1545.1,43.48,9.382,56.6,1100,152,0
2.562,76.71,4.551,1381.9,40.45,13.97,67.2,298,349,0
2.706,86.53,5.084,1492.7,51.19,10.433,30.7,1402,280,0
1.507,62.83,5.294,1583.8,51.56,13.571,75.0,433,200,0
2.767,79.68,4.158,1489.9,40.58,9.701,49.3,1010,218,0
2.376,63.3,4.901,1405.4,44.23,14.063,73.5,1136,103,0
